Deprecated_Index,NAME,HIS,MBTI,source,url
3562,Gordon Jackson,Explorers,ESFP,https://boo.world/database/profile/7046/gordon-jackson-personality-type,boo.world
3563,Ryan W. Garcia,Knights,ESFJ,https://boo.world/database/profile/16972/ryan-w-garcia-personality-type,boo.world
3564,Vivian Vance,Knights,ISFJ,https://boo.world/database/profile/19672/vivian-vance-personality-type,boo.world
3565,Maura McGiveney,Wizards,INTP,https://boo.world/database/profile/13303/maura-mcgiveney-personality-type,boo.world
3566,Efrat Dor,Healers,ENFP,https://boo.world/database/profile/5574/efrat-dor-personality-type,boo.world
3567,Chris D'Elia,Wizards,ENTP,https://boo.world/database/profile/3550/chris-delia-personality-type,boo.world
3569,Jessica Campbell,Knights,ESTJ,https://boo.world/database/profile/9030/jessica-campbell-personality-type,boo.world
3570,Pat Hingle,Healers,INFP,https://boo.world/database/profile/15162/pat-hingle-personality-type,boo.world
3571,Jason Liles,Wizards,INTP,https://boo.world/database/profile/8542/jason-liles-personality-type,boo.world
3573,Mark Eden,Knights,ISTJ,https://boo.world/database/profile/12913/mark-eden-personality-type,boo.world
3574,Robert Lowery,Wizards,ENTJ,https://boo.world/database/profile/16508/robert-lowery-personality-type,boo.world
3575,Jefferson Hall,Knights,ESTJ,https://boo.world/database/profile/8754/jefferson-hall-personality-type,boo.world
3576,Steven Yeun,Explorers,ISFP,https://boo.world/database/profile/18292/steven-yeun-personality-type,boo.world
3577,Jay Lycurgo,Explorers,ESTP,https://boo.world/database/profile/8602/jay-lycurgo-personality-type,boo.world
3578,Debra Jo Rupp,Wizards,ENTP,https://boo.world/database/profile/4915/debra-jo-rupp-personality-type,boo.world
3579,Kevin Hagen,Knights,ISTJ,https://boo.world/database/profile/11005/kevin-hagen-personality-type,boo.world
3580,Edmond O'Brien,Explorers,ISFP,https://boo.world/database/profile/5528/edmond-obrien-personality-type,boo.world
3581,Gustaf Skarsgård,Healers,INFP,https://boo.world/database/profile/7204/gustaf-skarsg%C3%A5rd-personality-type,boo.world
3582,Diana Millay,Knights,ESTJ,https://boo.world/database/profile/5112/diana-millay-personality-type,boo.world
3583,Christina Anstead,Wizards,ENTJ,https://boo.world/database/profile/3667/christina-anstead-personality-type,boo.world
3584,Efren Ramirez,Healers,INFP,https://boo.world/database/profile/5576/efren-ramirez-personality-type,boo.world
3585,Yvonne Wilder,Explorers,ISFP,https://boo.world/database/profile/20061/yvonne-wilder-personality-type,boo.world
3586,Dave Lawson,Explorers,ISTP,https://boo.world/database/profile/4594/dave-lawson-personality-type,boo.world
3587,Shin Min-a,Healers,ENFP,https://boo.world/database/profile/17734/shin-min-a-personality-type,boo.world
3588,Neil McCarthy,Knights,ESTJ,https://boo.world/database/profile/14530/neil-mccarthy-personality-type,boo.world
3589,Michael Hurst,Wizards,ENTJ,https://boo.world/database/profile/13713/michael-hurst-personality-type,boo.world
3590,Karen Kopins,Knights,ESTJ,https://boo.world/database/profile/10420/karen-kopins-personality-type,boo.world
3591,Randal Reeder,Wizards,INTP,https://boo.world/database/profile/15918/randal-reeder-personality-type,boo.world
3592,Noël Wells,Healers,ENFP,https://boo.world/database/profile/14832/no%C3%ABl-wells-personality-type,boo.world
3593,Mary-Margaret Humes,Wizards,ENTP,https://boo.world/database/profile/13145/mary-margaret-humes-personality-type,boo.world
3594,Noémie Lenoir,Wizards,INTJ,https://boo.world/database/profile/14835/no%C3%A9mie-lenoir-personality-type,boo.world
3595,Camille Chen,Knights,ISTJ,https://boo.world/database/profile/2939/camille-chen-personality-type,boo.world
3596,Reilly Dolman,Knights,ESTJ,https://boo.world/database/profile/16097/reilly-dolman-personality-type,boo.world
3597,Harry Lennix,Wizards,INTP,https://boo.world/database/profile/7381/harry-lennix-personality-type,boo.world
3598,Michael Conner Humphreys,Wizards,INTJ,https://boo.world/database/profile/13658/michael-conner-humphreys-personality-type,boo.world
3600,Scott Mosier,Wizards,INTP,https://boo.world/database/profile/17419/scott-mosier-personality-type,boo.world
3601,Elizabeth Bogush,Wizards,ENTJ,https://boo.world/database/profile/5688/elizabeth-bogush-personality-type,boo.world
3602,David Hoflin,Healers,INFP,https://boo.world/database/profile/4702/david-hoflin-personality-type,boo.world
3603,Dominic Zamprogna,Wizards,INTJ,https://boo.world/database/profile/5242/dominic-zamprogna-personality-type,boo.world
3604,Anita Leeman Torres,Healers,INFJ,https://boo.world/database/profile/1236/anita-leeman-torres-personality-type,boo.world
3606,Bryan Safi,Knights,ISFJ,https://boo.world/database/profile/2805/bryan-safi-personality-type,boo.world
3607,Sloane Avery,Healers,ENFJ,https://boo.world/database/profile/17904/sloane-avery-personality-type,boo.world
3608,Hayley Hasselhoff,Wizards,INTJ,https://boo.world/database/profile/7432/hayley-hasselhoff-personality-type,boo.world
3609,Sonya Cassidy,Explorers,ISFP,https://boo.world/database/profile/17946/sonya-cassidy-personality-type,boo.world
3610,Will Brittain,Healers,INFP,https://boo.world/database/profile/19809/will-brittain-personality-type,boo.world
3611,Joyce Van Patten,Wizards,ENTJ,https://boo.world/database/profile/10068/joyce-van-patten-personality-type,boo.world
3612,Peet Montzingo,Explorers,ISTP,https://boo.world/database/profile/15426/peet-montzingo-personality-type,boo.world
3613,Sandra Mae Frank,Explorers,ISFP,https://boo.world/database/profile/17168/sandra-mae-frank-personality-type,boo.world
3614,Brendan Patricks,Knights,ISFJ,https://boo.world/database/profile/2552/brendan-patricks-personality-type,boo.world
3615,Elina Löwensohn,Explorers,ESFP,https://boo.world/database/profile/5644/elina-l%C3%B6wensohn-personality-type,boo.world
3616,Derek Theler,Explorers,ISTP,https://boo.world/database/profile/5039/derek-theler-personality-type,boo.world
3617,Louis Herthum,Wizards,ENTJ,https://boo.world/database/profile/12232/louis-herthum-personality-type,boo.world
3618,Matt Keeslar,Knights,ESFJ,https://boo.world/database/profile/13205/matt-keeslar-personality-type,boo.world
3619,Rose Matafeo,Wizards,INTJ,https://boo.world/database/profile/16773/rose-matafeo-personality-type,boo.world
3620,Marsai Martin,Wizards,ENTP,https://boo.world/database/profile/13004/marsai-martin-personality-type,boo.world
3621,Charles Laughton,Healers,ENFP,https://boo.world/database/profile/3353/charles-laughton-personality-type,boo.world
3622,Nicole Alexander,Healers,INFP,https://boo.world/database/profile/14690/nicole-alexander-personality-type,boo.world
3623,Patrick Breen,Explorers,ESTP,https://boo.world/database/profile/15211/patrick-breen-personality-type,boo.world
3624,John Waters,Healers,ENFP,https://boo.world/database/profile/9708/john-waters-personality-type,boo.world
3625,Jackson Pace,Explorers,ESTP,https://boo.world/database/profile/8070/jackson-pace-personality-type,boo.world
3626,Jennifer Irwin,Knights,ISFJ,https://boo.world/database/profile/8845/jennifer-irwin-personality-type,boo.world
3627,Tasneem Roc,Explorers,ESFP,https://boo.world/database/profile/18635/tasneem-roc-personality-type,boo.world
3628,Kathleen York,Explorers,ESTP,https://boo.world/database/profile/10630/kathleen-york-personality-type,boo.world
3629,Jeff Baena,Wizards,INTJ,https://boo.world/database/profile/8714/jeff-baena-personality-type,boo.world
3630,George Hamilton,Explorers,ISTP,https://boo.world/database/profile/6802/george-hamilton-personality-type,boo.world
3631,Thomas Coombes,Wizards,INTJ,https://boo.world/database/profile/18818/thomas-coombes-personality-type,boo.world
3632,Frances Bay,Healers,INFP,https://boo.world/database/profile/6410/frances-bay-personality-type,boo.world
3633,Kari Matchett,Wizards,ENTP,https://boo.world/database/profile/10442/kari-matchett-personality-type,boo.world
3634,Renee Victor,Explorers,ESTP,https://boo.world/database/profile/16124/renee-victor-personality-type,boo.world
3635,Patrick Renna,Healers,INFP,https://boo.world/database/profile/15244/patrick-renna-personality-type,boo.world
3636,Hugh Dennis,Wizards,INTP,https://boo.world/database/profile/7662/hugh-dennis-personality-type,boo.world
3637,Jessica Swinney,Healers,INFJ,https://boo.world/database/profile/9086/jessica-swinney-personality-type,boo.world
3638,Tracy Middendorf,Knights,ISFJ,https://boo.world/database/profile/19271/tracy-middendorf-personality-type,boo.world
3639,Chiara Mastroianni,Healers,INFP,https://boo.world/database/profile/3495/chiara-mastroianni-personality-type,boo.world
3640,Ann Sothern,Wizards,ENTJ,https://boo.world/database/profile/1274/ann-sothern-personality-type,boo.world
3641,Mathew St. Patrick,Wizards,INTJ,https://boo.world/database/profile/13163/mathew-st-patrick-personality-type,boo.world
3642,Regina Russell Banali,Explorers,ISFP,https://boo.world/database/profile/16086/regina-russell-banali-personality-type,boo.world
3643,Margaret Whitton,Explorers,ISTP,https://boo.world/database/profile/12754/margaret-whitton-personality-type,boo.world
3644,Reta Shaw,Wizards,INTJ,https://boo.world/database/profile/16131/reta-shaw-personality-type,boo.world
3645,Tara Summers,Explorers,ESTP,https://boo.world/database/profile/18617/tara-summers-personality-type,boo.world
3646,Florence Andrews,Explorers,ESTP,https://boo.world/database/profile/6373/florence-andrews-personality-type,boo.world
3647,Annie Chang,Explorers,ISFP,https://boo.world/database/profile/1413/annie-chang-personality-type,boo.world
3648,Kerry Cahill,Healers,INFP,https://boo.world/database/profile/10954/kerry-cahill-personality-type,boo.world
3649,Dianna Agron,Knights,ESFJ,https://boo.world/database/profile/5139/dianna-agron-personality-type,boo.world
3650,Jerry Orbach,Knights,ESTJ,https://boo.world/database/profile/8968/jerry-orbach-personality-type,boo.world
3651,Peta Wilson,Knights,ESTJ,https://boo.world/database/profile/15476/peta-wilson-personality-type,boo.world
3652,Marta Gastini,Healers,ENFP,https://boo.world/database/profile/13017/marta-gastini-personality-type,boo.world
3653,Jordan Calloway,Explorers,ESTP,https://boo.world/database/profile/9877/jordan-calloway-personality-type,boo.world
3654,Melina Matsoukas,Knights,ISTJ,https://boo.world/database/profile/13499/melina-matsoukas-personality-type,boo.world
3655,Nisa Gunduz,Knights,ESTJ,https://boo.world/database/profile/14791/nisa-gunduz-personality-type,boo.world
3656,Ida Lupino,Wizards,INTJ,https://boo.world/database/profile/7758/ida-lupino-personality-type,boo.world
3657,Rizelle Januk,Knights,ISFJ,https://boo.world/database/profile/16363/rizelle-januk-personality-type,boo.world
3658,Ruby Lin,Explorers,ESFP,https://boo.world/database/profile/16851/ruby-lin-personality-type,boo.world
3659,Natalie Gold,Knights,ISFJ,https://boo.world/database/profile/14394/natalie-gold-personality-type,boo.world
3660,Julie Carmen,Explorers,ESTP,https://boo.world/database/profile/10210/julie-carmen-personality-type,boo.world
3661,Timothy Busfield,Explorers,ESFP,https://boo.world/database/profile/18937/timothy-busfield-personality-type,boo.world
3662,Barry Gordon,Explorers,ISFP,https://boo.world/database/profile/1930/barry-gordon-personality-type,boo.world
3663,Karen David,Explorers,ESFP,https://boo.world/database/profile/10411/karen-david-personality-type,boo.world
3664,Stephen Sommers,Healers,ENFJ,https://boo.world/database/profile/18178/stephen-sommers-personality-type,boo.world
3665,Antonio Banderas,Healers,ENFJ,https://boo.world/database/profile/1511/antonio-banderas-personality-type,boo.world
3666,Phyllis Kirk,Explorers,ESTP,https://boo.world/database/profile/15672/phyllis-kirk-personality-type,boo.world
3667,Barbara Flynn,Knights,ISFJ,https://boo.world/database/profile/1875/barbara-flynn-personality-type,boo.world
3668,Summer Bishil,Explorers,ISTP,https://boo.world/database/profile/18342/summer-bishil-personality-type,boo.world
3669,Rupert Everett,Explorers,ESFP,https://boo.world/database/profile/16872/rupert-everett-personality-type,boo.world
3670,Sandra McCoy,Wizards,ENTP,https://boo.world/database/profile/17169/sandra-mccoy-personality-type,boo.world
3671,Lady Gaga,Explorers,ISFP,https://boo.world/database/profile/11372/lady-gaga-personality-type,boo.world
3672,Joseph Balderrama,Knights,ISFJ,https://boo.world/database/profile/9924/joseph-balderrama-personality-type,boo.world
3673,Andrew Scarborough,Explorers,ISFP,https://boo.world/database/profile/1120/andrew-scarborough-personality-type,boo.world
3674,Diego Klattenhoff,Explorers,ISTP,https://boo.world/database/profile/5171/diego-klattenhoff-personality-type,boo.world
3675,Scott Jacoby,Wizards,INTP,https://boo.world/database/profile/17408/scott-jacoby-personality-type,boo.world
3676,Charlie McDermott,Healers,ENFJ,https://boo.world/database/profile/3389/charlie-mcdermott-personality-type,boo.world
3677,Cristiana Capotondi,Knights,ISFJ,https://boo.world/database/profile/4153/cristiana-capotondi-personality-type,boo.world
3678,Mark Fischbach,Healers,INFJ,https://boo.world/database/profile/12916/mark-fischbach-personality-type,boo.world
3679,Jae Head,Healers,INFP,https://boo.world/database/profile/8135/jae-head-personality-type,boo.world
3680,Cameron Goodman,Healers,INFJ,https://boo.world/database/profile/2919/cameron-goodman-personality-type,boo.world
3681,Hoon Lee,Knights,ISFJ,https://boo.world/database/profile/7623/hoon-lee-personality-type,boo.world
3682,Danielle Cormack,Explorers,ESFP,https://boo.world/database/profile/4461/danielle-cormack-personality-type,boo.world
3683,Margaux Hemingway,Healers,ENFJ,https://boo.world/database/profile/12757/margaux-hemingway-personality-type,boo.world
3684,Roger Moore,Knights,ISTJ,https://boo.world/database/profile/16661/roger-moore-personality-type,boo.world
3685,Guz Khan,Explorers,ISTP,https://boo.world/database/profile/7219/guz-khan-personality-type,boo.world
3686,Joi Lansing,Explorers,ISTP,https://boo.world/database/profile/9740/joi-lansing-personality-type,boo.world
3687,Barry Ward,Explorers,ISTP,https://boo.world/database/profile/1948/barry-ward-personality-type,boo.world
3688,Shelley Morrison,Knights,ISTJ,https://boo.world/database/profile/17704/shelley-morrison-personality-type,boo.world
3689,Jordan-Claire Green,Healers,ENFP,https://boo.world/database/profile/9897/jordan-claire-green-personality-type,boo.world
3690,Theresa Russell,Knights,ISFJ,https://boo.world/database/profile/18801/theresa-russell-personality-type,boo.world
3691,Jake Lacy,Healers,ENFJ,https://boo.world/database/profile/8173/jake-lacy-personality-type,boo.world
3692,Ben Crompton,Knights,ESFJ,https://boo.world/database/profile/2032/ben-crompton-personality-type,boo.world
3693,Corbin Bleu,Healers,ENFP,https://boo.world/database/profile/4061/corbin-bleu-personality-type,boo.world
3694,Cynthia Geary,Wizards,INTP,https://boo.world/database/profile/4194/cynthia-geary-personality-type,boo.world
3695,Ben Hardy,Explorers,ISTP,https://boo.world/database/profile/2043/ben-hardy-personality-type,boo.world
3696,Rachel Sharp,Wizards,INTP,https://boo.world/database/profile/15827/rachel-sharp-personality-type,boo.world
3697,Taj Cross,Explorers,ISTP,https://boo.world/database/profile/18524/taj-cross-personality-type,boo.world
3698,Vladimir Sokoloff,Explorers,ISFP,https://boo.world/database/profile/19682/vladimir-sokoloff-personality-type,boo.world
3699,Harvey Evans,Wizards,INTP,https://boo.world/database/profile/7399/harvey-evans-personality-type,boo.world
3700,Betsy Drake,Explorers,ESFP,https://boo.world/database/profile/2166/betsy-drake-personality-type,boo.world
3701,Okieriete Onaodowan,Healers,ENFJ,https://boo.world/database/profile/14906/okieriete-onaodowan-personality-type,boo.world
3702,Hugo Weaving,Healers,INFJ,https://boo.world/database/profile/7683/hugo-weaving-personality-type,boo.world
3703,Tamara Mello,Wizards,INTP,https://boo.world/database/profile/18553/tamara-mello-personality-type,boo.world
